Protein IDs,Protein names,Gene names,Razor + unique peptides,Sequence coverage [%],Mol. weight [kDa],Sequence length,Q-value,Score,Intensity,Peptide IDs,Evidence IDs,Best MS/MS
P10451-5,Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein),HSPA5 GRP78,6,28.0,33.843,654,0.0,173.16,760110000,615;5927;7811;11871;11895;16829,2739;2740;2741;2742;27305;27306;36387;36388;53657;53658;53720;76846,3849
P10586-2,Laminin subunit gamma-1 (Laminin B2 chain) (Laminin-1 subunit gamma) (Laminin-10 subunit gamma) (Laminin-11 subunit gamma) (Laminin-2 subunit gamma) (Laminin-3 subunit gamma) (Laminin-4 subunit gamma) (Laminin-6 subunit gamma) (Laminin-7 subunit gamma) (Laminin-8 subunit gamma) (Laminin-9 subunit gamma) (S-laminin subunit gamma) (S-LAM gamma),LAMC1 LAMB2,43,30.7,211.68,1609,0.0,323.31,4990700000,45;164;553;2116;2171;3689;3916;4671;5697;6342;6475;6651;7050;7459;7483;7750;8308;9186;9910;10411;10747;11219;12660;12831;13718;13734;13798;14013;14014;14318;14455;14539;15374;15385;15539;15633;15714;15838;16182;16248;16506;16891;16919,134;135;722;2558;2559;8709;8903;16831;18157;18158;21784;21785;21786;26389;29866;29867;30502;31486;33110;35165;35243;36058;36059;36060;38024;38025;41574;41575;41576;44095;44096;44097;44098;44099;46888;48584;50733;50734;56652;56653;56654;57886;57887;57888;62139;62140;62141;62142;62143;62225;62560;62561;62562;63275;63276;63277;64497;64498;65432;65433;65903;65904;70159;70160;70161;70188;70740;70741;71212;71213;71554;71993;71994;73832;73833;74071;74072;75377;77000;77001;77104;77105;77106;77107,187
P10599,Heat shock cognate 71 kDa protein (EC 3.6.4.10) (Heat shock 70 kDa protein 8) (Lipopolysaccharide-associated protein 1) (LAP-1) (LPS-associated protein 1),HSPA8 HSC70 HSP73 HSPA10,6,54.3,11.737,646,0.0,9.0201,1024300000,3789;8810;10169;11319;13696;15172,17271;17272;17273;17274;39830;45096;51129;62012;62013;62014;69440,23428
X6R5C5,Hepatic triacylglycerol lipase (HL) (Hepatic lipase) (EC 3.1.1.3) (Lipase member C) (Lysophospholipase) (EC 3.1.1.5) (Phospholipase A1) (EC 3.1.1.32),LIPC HTGL,9,25.4,54.255,499,0.0,44.844,605880000,784;1717;2522;3002;3519;7969;10519;13208;16589,3310;7586;10698;10699;13792;13793;13794;15920;15921;37033;37034;47455;59871;75814;75815;75816,4604
P10643,"Glycogen phosphorylase, brain form (EC 2.4.1.1)",PYGB,15,22.4,93.517,843,0.0,175.35,807220000,90;1581;2874;3323;3844;4404;5419;5724;9988;10369;11252;11888;12613;15135;15429;16316,546;547;7272;12862;15119;15120;17813;20331;25408;25409;26619;44415;44416;46747;46748;46749;50866;53708;56505;56506;69296;70308;70309;74299,810
P10645,"Glycogen phosphorylase, muscle form (EC 2.4.1.1) (Myophosphorylase)",PYGM,23,55.1,50.688,842,0.0,323.31,4355800000,1646;3288;3289;3396;3936;4466;5586;5587;6064;6981;8247;8842;12338;12339;12403;12687;12841;12842;12847;14814;14815;16831;16832,7410;15029;15030;15031;15379;15380;15381;15382;18200;18201;18202;18203;18204;20911;25925;25926;28583;28584;32704;37910;39901;55498;55499;55500;55501;55502;55503;55736;55737;55738;56831;56832;57910;57911;57912;57913;57914;57915;57916;57917;57918;57919;57926;57927;68278;68279;68280;68281;76849;76850;76851;76852;76853,10117
P10646,Mannose-binding protein C (MBP-C) (Collectin-1) (MBP1) (Mannan-binding protein) (Mannose-binding lectin),MBL2 COLEC1 MBL,6,22.0,35.015,248,0.0,27.587,186150000,4667;4687;5292;9525;16600;16911,21774;21847;24833;42718;75860;77056;77057;77058,30280
P10720,Lysosome-associated membrane glycoprotein 1 (LAMP-1) (Lysosome-associated membrane protein 1) (CD107 antigen-like family member A) (CD antigen CD107a),LAMP1,5,55.8,11.553,417,0.0,38.71,2763900000,238;481;6826;7159;14583,934;935;2335;2336;2337;2338;2339;2340;2341;32178;32179;32180;34017;66490,1291
P10721-2,Fibroblast growth factor receptor 1 (FGFR-1) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1) (BFGFR) (bFGF-R-1) (Fms-like tyrosine kinase 2) (FLT-2) (N-sam) (Proto-oncogene c-Fgr) (CD antigen CD331),FGFR1 BFGFR CEK FGFBR FLG FLT2 HBGFR,18,21.1,109.45,822,0.0,270.67,11557000000,249;1302;1399;1752;3069;3572;6774;8699;9319;10117;10168;11467;11891;13984;16368;16369;16822;17046,950;6380;6381;6382;6674;7659;7660;7661;7662;7663;7664;7665;14248;14249;14250;14251;14252;16384;16385;16386;16387;16388;31980;39275;39276;39277;39278;39279;41968;41969;41970;41971;44934;44935;45093;45094;45095;51685;51686;51687;51688;51689;53712;53713;63100;63101;63102;74545;74546;74547;74548;74549;74550;74551;74552;76831;76832;76833;77655;77656,1307
P10768,Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49),G6PD,5,22.0,31.462,515,0.0,16.682,174390000,1377;1574;8270;9698;13578,6592;7229;37943;37944;43319;61630,9096
P10909-4,Cholesteryl ester transfer protein (Lipid transfer protein I),CETP,30,58.4,48.803,493,0.0,323.31,463260000000,1105;1106;3337;3561;3739;3750;3818;4077;4716;4955;6913;7213;7214;8133;8281;8458;8538;8627;8930;8931;10408;11356;11971;12220;12408;12894;14239;14240;14901;15949,5349;5350;5351;5352;5353;5354;5355;5356;5357;5358;5359;5360;5361;5362;5363;5364;5365;5366;5367;5368;5369;5370;5371;5372;5373;5374;5375;5376;5377;5378;5379;5380;5381;5382;5383;5384;5385;5386;5387;5388;5389;5390;5391;5392;5393;5394;5395;5396;5397;5398;5399;5400;5401;5402;5403;5404;5405;5406;5407;5408;5409;5410;5411;5412;5413;5414;5415;5416;5417;5418;5419;5420;5421;5422;5423;5424;5425;5426;5427;5428;5429;5430;5431;5432;5433;5434;5435;5436;5437;5438;5439;5440;5441;5442;5443;5444;5445;5446;5447;5448;5449;5450;5451;5452;5453;5454;5455;5456;5457;5458;5459;5460;5461;5462;5463;5464;5465;5466;5467;5468;5469;5470;5471;5472;5473;5474;5475;5476;5477;5478;5479;5480;5481;5482;5483;5484;5485;5486;5487;5488;5489;5490;5491;5492;5493;5494;5495;5496;5497;5498;5499;5500;5501;5502;5503;5504;5505;5506;5507;5508;5509;5510;5511;5512;5513;5514;5515;5516;5517;5518;5519;5520;5521;5522;5523;5524;5525;5526;5527;5528;5529;5530;5531;5532;5533;5534;5535;5536;5537;5538;5539;5540;5541;5542;5543;5544;5545;5546;5547;5548;5549;5550;5551;5552;5553;5554;5555;5556;5557;5558;5559;5560;5561;5562;5563;5564;5565;15149;15150;16332;16333;16334;16335;16336;16337;16338;16339;16340;16341;16342;16343;16344;16345;16346;16347;16348;16349;16350;16351;16352;16353;16354;16355;16356;16357;16990;16991;16992;16993;16994;16995;16996;16997;16998;16999;17000;17001;17002;17003;17004;17005;17006;17007;17008;17009;17010;17011;17012;17013;17014;17015;17016;17017;17018;17019;17020;17021;17022;17116;17117;17118;17119;17120;17121;17122;17123;17124;17125;17126;17127;17128;17129;17130;17131;17132;17133;17332;17333;17334;17335;17336;17337;17338;17339;17340;17341;17342;17343;17344;17345;17346;17347;17348;17349;17350;17351;17352;17353;17354;17355;17356;17357;17358;17359;17360;17361;17362;17363;17364;17365;17366;17367;17368;17369;17370;17371;17372;17373;17374;17375;17376;17377;17378;17379;17380;17381;17382;17383;17384;17385;17386;17387;17388;17389;17390;17391;17392;17393;17394;17395;17396;17397;17398;17399;17400;17401;17402;17403;17404;17405;17406;17407;17408;17409;17410;17411;17412;17413;17414;17415;17416;17417;17418;17419;17420;17421;17422;17423;17424;17425;17426;17427;17428;17429;17430;17431;17432;17433;17434;17435;17436;17437;17438;17439;17440;17441;17442;17443;17444;17445;17446;17447;17448;17449;17450;17451;17452;17453;17454;17455;17456;17457;17458;17459;17460;17461;17462;17463;17464;17465;17466;17467;17468;17469;17470;17471;17472;17473;17474;17475;17476;17477;17478;17479;17480;17481;17482;17483;17484;17485;17486;17487;17488;17489;17490;17491;17492;17493;17494;17495;17496;17497;17498;18729;18730;18731;18732;18733;18734;18735;18736;18737;18738;18739;18740;18741;18742;18743;18744;18745;18746;18747;18748;18749;18750;18751;18752;18753;18754;18755;22002;22003;22004;22773;22774;22775;22776;22777;22778;22779;22780;22781;22782;22783;22784;22785;22786;22787;22788;22789;22790;22791;22792;22793;22794;22795;22796;22797;22798;22799;22800;22801;22802;22803;22804;22805;22806;22807;22808;22809;22810;22811;22812;22813;22814;22815;32462;34204;34205;34206;34207;34208;34209;34210;34211;34212;34213;34214;34215;34216;34217;34218;34219;34220;34221;34222;37691;37692;37966;37967;38561;38562;38759;38760;38761;38762;38763;39051;39052;39053;39054;39055;40230;40231;40232;40233;40234;40235;40236;40237;40238;40239;40240;40241;40242;40243;40244;40245;40246;40247;40248;40249;40250;40251;40252;40253;40254;40255;40256;40257;40258;40259;40260;40261;40262;40263;40264;40265;40266;40267;40268;40269;40270;40271;40272;40273;40274;40275;40276;40277;40278;40279;40280;40281;40282;40283;40284;40285;40286;40287;40288;40289;40290;40291;40292;40293;40294;40295;40296;40297;40298;40299;40300;40301;40302;40303;40304;40305;40306;40307;40308;40309;40310;40311;40312;40313;40314;40315;40316;40317;40318;40319;40320;40321;40322;40323;40324;40325;40326;40327;40328;40329;40330;40331;40332;40333;40334;40335;40336;40337;40338;40339;40340;40341;40342;40343;40344;40345;40346;40347;40348;40349;40350;40351;40352;40353;40354;40355;40356;40357;40358;40359;40360;40361;40362;40363;40364;40365;40366;40367;40368;40369;40370;40371;40372;40373;40374;40375;40376;40377;40378;40379;46870;51216;51217;51218;54042;54043;54044;54045;54046;54047;54048;54049;54050;54051;54052;54053;54054;54055;54056;54057;54058;54059;54060;54061;54062;54063;54064;54065;54066;54067;54068;54069;54070;54071;54072;54073;54074;54075;54076;54077;54078;54079;54080;54081;54082;54083;54084;54085;54086;54087;54088;54089;54090;54091;55140;55141;55142;55756;55757;55758;55759;55760;55761;55762;55763;55764;55765;55766;55767;55768;55769;55770;55771;55772;58059;58060;58061;58062;58063;58064;64077;64078;64079;64080;64081;64082;64083;64084;64085;64086;64087;64088;64089;64090;64091;64092;64093;64094;64095;64096;64097;64098;64099;64100;64101;64102;64103;64104;64105;64106;64107;64108;64109;64110;64111;64112;64113;64114;64115;64116;64117;64118;64119;64120;64121;64122;64123;64124;64125;64126;64127;64128;64129;64130;68542;72497;72498;72499;72500;72501;72502;72503;72504;72505;72506;72507;72508,7347
P10912-3,Uteroglobin (Club cell phospholipid-binding protein) (CCPBP) (Club cells 10 kDa secretory protein) (CC10) (Secretoglobin family 1A member 1) (Urinary protein 1) (UP-1) (UP1) (Urine protein 1),SCGB1A1 CC10 CCSP UGB,5,20.4,33.888,91,0.0,72.074,432620000,6595;10000;10423;10878;11177,31309;31310;31311;44500;44501;46958;46959;49383;49384;50615;50616,43026
P11021,Cation-independent mannose-6-phosphate receptor (CI Man-6-P receptor) (CI-MPR) (M6PR) (300 kDa mannose 6-phosphate receptor) (MPR 300) (Insulin-like growth factor 2 receptor) (Insulin-like growth factor II receptor) (IGF-II receptor) (M6P/IGF2 receptor) (M6P/IGF2R) (CD antigen CD222),IGF2R MPRI,32,52.1,72.332,2491,0.0,323.31,28643000000,643;1236;1991;2695;3839;4649;7262;7300;7461;7462;7893;7909;8424;8503;9222;10214;10387;10507;10653;10742;10828;11070;11416;12647;13334;13933;14718;15409;15410;15541;15890;16141,2813;2814;2815;2816;6089;6090;8262;8263;8264;8265;8266;8267;8268;8269;12177;12178;12179;12180;12181;12182;12183;12184;12185;12186;12187;17564;17565;17566;17567;17568;17569;17570;21739;21740;34536;34537;34538;34539;34540;34541;34625;34626;34627;34628;35168;35169;35170;35171;35172;35173;35174;36706;36707;36795;36796;36797;36798;38474;38475;38476;38700;38701;38702;41654;45206;45207;45208;46798;46799;47420;48282;48283;48559;48560;49187;49188;50206;50207;50208;50209;51495;51496;51497;56612;56613;56614;56615;60436;60437;60438;60439;60440;62973;62974;62975;62976;62977;62978;62979;67005;67006;67007;67008;67009;67010;70244;70245;70246;70247;70248;70745;70746;70747;70748;70749;72314;73407;73408,3941
P11047,Alcohol dehydrogenase class-3 (EC 1.1.1.1) (Alcohol dehydrogenase 5) (Alcohol dehydrogenase class chi chain) (Alcohol dehydrogenase class-III) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (GSH-FDH) (EC 1.1.1.-) (S-(hydroxymethyl)glutathione dehydrogenase) (EC 1.1.1.284),ADH5 ADHX FDH,29,24.1,177.6,374,0.0,182.12,1516900000,341;663;1128;1687;2242;2303;2727;2984;3207;3267;4442;6295;6834;8711;9138;9206;9552;9591;9797;11166;11523;12534;13662;13663;14019;14052;14256;15750;15831,1236;2895;5642;5643;7530;7531;9229;9230;9231;9232;9386;12270;12271;13737;13738;14733;14964;20822;20823;29721;32202;32203;32204;39319;39320;41228;41630;42819;43033;43034;43035;43036;43641;50571;51837;51838;51839;51840;56217;56218;61893;61894;61895;63283;63357;64242;64243;71642;71978,1658
P11142,"Fatty acid-binding protein, intestinal (Fatty acid-binding protein 2) (Intestinal-type fatty acid-binding protein) (I-FABP)",FABP2 FABPI,24,48.5,70.897,132,0.0,130.81,4796200000,1716;1990;3699;4648;6442;7063;7461;7892;9222;9468;10386;10508;10509;11076;11078;11113;12057;12235;12822;12980;13335;13457;14576;14692;14896;15722,7584;7585;8258;8259;8260;8261;16853;21737;21738;30433;30434;33175;33176;35168;35169;35170;35171;36705;41654;42599;42600;42601;42602;46797;47421;47422;47423;50220;50221;50222;50225;50226;50227;50228;50393;50394;50395;50396;50397;54408;54409;55169;55170;55171;57638;58434;60441;60922;60923;66479;66480;66481;66482;66938;66939;68532;68533;71579;71580,10332
P11150,Collagen alpha-1(VI) chain,COL6A1,6,16.8,55.914,1028,0.0,31.571,189040000,4892;6806;6983;7879;10480;16292,22599;22600;22601;32070;32706;36592;36593;47316;74220,31337
P11216,Collagen alpha-2(VI) chain,COL6A2,6,12.8,96.695,1019,0.0,16.321,93989000,72;3122;5947;9460;9681;10839;14458;15292;15533;15534;16517,331;14480;27382;42583;42584;43268;43269;49225;65438;69817;70729;70730;70731;75406,436
P11217,Collagen alpha-3(VI) chain,COL6A3,2,9.5,97.091,3177,0.0,3.4335,95361000,72;3160;5948;10839;10984;15292;15533;15534;16517,331;14604;27383;49225;49815;49816;49817;69817;70729;70730;70731;75406,436
P11226,"Coagulation factor V (Activated protein C cofactor) (Proaccelerin, labile factor) [Cleaved into: Coagulation factor V heavy chain; Coagulation factor V light chain]",F5,13,57.3,26.143,2224,0.0,314.78,11351000000,811;3409;3410;4700;5010;6053;8517;10025;10538;10740;13264;13884;16312,3967;3968;3969;3970;3971;15416;15417;15418;15419;15420;15421;15422;15423;21904;21905;21906;21907;21908;21909;21910;21911;21912;21913;21914;21915;21916;21917;21918;23277;23278;23279;23280;23281;28557;28558;38728;38729;44632;44633;44634;44635;47849;47850;47851;47852;48554;48555;48556;60096;60097;60098;60099;62816;62817;62818;62819;74273;74274;74275,5443
P11279,Prolactin-inducible protein (Gross cystic disease fluid protein 15) (GCDFP-15) (Prolactin-induced protein) (Secretory actin-binding protein) (SABP) (gp17),PIP GCDFP15 GPIP4,7,17.5,44.882,146,0.0,112.52,4499300000,386;806;1712;4039;4698;14627;16127,1406;1407;1408;3409;7579;18610;21899;21900;21901;66740;66741;66742;73319,1897
P11362-9,Creatine kinase B-type (EC 2.7.3.2) (Brain creatine kinase) (B-CK) (Creatine kinase B chain) (Creatine phosphokinase B-type) (CPK-B),CKB CKBB,8,12.9,73.274,381,0.0,31.367,2491500000,1767;3984;4835;7382;9775;10447;14608;16171,7692;7693;7694;18362;18363;18364;18365;18366;22300;34962;34963;34964;34965;34966;43600;43601;47108;47109;47110;47111;66659;66660;66661;66662;66663;66664;66665;66666;66667;73807;73808,10463
P11413,Low affinity immunoglobulin gamma Fc region receptor II-a (IgG Fc receptor II-a) (CDw32) (Fc-gamma RII-a) (Fc-gamma-RIIa) (FcRII-a) (CD antigen CD32),FCGR2A CD32 FCG2 FCGR2A1 IGFR2,2,3.3,59.256,317,0.0040888,1.6951,14222000,12382;15706,55678;71540,74893
P11597,"Creatine kinase U-type, mitochondrial (EC 2.7.3.2) (Acidic-type mitochondrial creatine kinase) (Mia-CK) (Ubiquitous mitochondrial creatine kinase) (U-MtCK)",CKMT1A CKMT; CKMT1B CKMT,17,46.0,54.756,417,0.0,300.08,4499700000,869;1126;1280;3742;4871;6467;6563;6579;8909;8974;9424;9529;11813;13785;14799;15099;15327,4535;4536;4537;5637;5638;5639;6256;6257;6258;17027;17028;17029;17030;22556;22557;22558;30483;30484;30485;30486;30487;30488;30848;30849;30850;30851;30852;30853;30854;30893;40130;40131;40132;40133;40134;40135;40136;40137;40564;40565;42381;42382;42732;42733;53509;53510;62374;68196;69219;69220;69947;69948,6269
P11684,Alpha-actinin-1 (Alpha-actinin cytoskeletal isoform) (F-actin cross-linking protein) (Non-muscle alpha-actinin-1),ACTN1,4,50.5,9.9937,892,0.0,33.995,878240000,7132;8343;10048;15288,33895;33896;38141;44724;44725;69810;69811;69812,46412
P11717,"Angiotensin-converting enzyme (ACE) (EC 3.4.15.1) (Dipeptidyl carboxypeptidase I) (Kininase II) (CD antigen CD143) [Cleaved into: Angiotensin-converting enzyme, soluble form]",ACE DCP DCP1,90,48.6,274.37,1306,0.0,323.31,24767000000,146;444;1178;1480;1755;2212;2257;2262;2384;2798;3379;3411;3774;3775;4294;4405;4406;4826;4878;5135;5191;5400;5415;5830;6086;6131;6132;6413;6459;6461;6674;6675;6717;6743;6945;7321;7413;7647;7870;8238;8240;8402;8524;8555;8738;9838;9893;9925;10022;10183;11185;11370;11432;12224;12239;12498;12801;13052;13458;13543;13628;13727;13778;14218;14338;14469;14487;14495;14523;14586;14620;14621;14719;14766;14808;14809;15646;15716;16109;16412;16445;16521;16896;16899;17011;17012;17014;17079;17080;17082,670;671;672;1962;1963;5891;5892;7023;7024;7671;9014;9015;9016;9265;9266;9267;9277;9278;9279;9929;12525;12526;12527;12528;12529;12530;15315;15424;15425;15426;17236;17237;17238;19867;19868;20332;20333;20334;20335;20336;20337;22282;22569;22570;22571;22572;24115;24116;24504;24505;24506;24507;25333;25334;25397;25398;25399;25400;25401;26939;26940;26941;26942;26943;28639;28640;28909;28910;30090;30091;30472;30475;30476;31691;31692;31693;31694;31857;31858;31859;31920;31921;32549;32550;34752;34753;35046;35047;35831;36575;36576;37898;37899;37901;38410;38411;38738;38739;38740;38741;38803;38804;39399;43746;43747;43748;43749;43958;43959;43960;43961;44168;44169;44625;45125;45126;50633;50634;50635;51290;51291;51609;51610;55152;55153;55181;55182;56072;56073;56074;56075;56076;57584;57585;58716;58717;58718;58719;60924;61333;61774;61775;62186;62187;62188;62189;62190;62351;62352;62353;62354;64032;64033;64034;64574;65530;65531;65532;65600;65601;65602;65603;65648;65649;65650;65873;66497;66498;66499;66500;66711;66712;66713;67011;67012;67013;67014;67015;67263;67264;68256;68257;68258;68259;71264;71556;71557;71558;73275;74874;74875;75121;75122;75123;75414;75415;77016;77017;77018;77023;77024;77465;77466;77467;77468;77473;77474;77475;77476;77477;77478;77880;77881;77882;77885,954
P11766,Cadherin-1 (CAM 120/80) (Epithelial cadherin) (E-cadherin) (Uvomorulin) (CD antigen CD324) [Cleaved into: E-Cad/CTF1; E-Cad/CTF2; E-Cad/CTF3],CDH1 CDHE UVO,4,12.3,39.724,882,0.0,22.515,78294000,347;6030;7450;14892,1242;28458;35140;68526,1665
P12104,"Myosin-7 (Myosin heavy chain 7) (Myosin heavy chain slow isoform) (MyHC-slow) (Myosin heavy chain, cardiac muscle beta isoform) (MyHC-beta)",MYH7 MYHCB,2,22.7,15.207,1935,0.0,6.2513,32223000,3725;13822,16948;62621,22996
P12109,Xaa-Pro dipeptidase (X-Pro dipeptidase) (EC 3.4.13.9) (Imidodipeptidase) (Peptidase D) (Proline dipeptidase) (Prolidase),PEPD PRD,25,33.4,108.53,493,0.0,301.71,4359400000,458;1214;1599;1974;2809;2995;3027;3274;4044;4800;5477;5971;6496;6497;6652;9294;9419;9853;10289;10982;12112;13687;13823;14878;15139,2029;6023;6024;7311;7312;8211;8212;8213;8214;12551;12552;13772;14067;14068;14994;18615;18616;18617;18618;18619;18620;18621;18622;22215;25627;28274;28275;28276;30641;30642;30643;31487;31488;41914;42365;42366;42367;42368;43803;45692;49809;49810;49811;54699;54700;54701;61987;61988;62622;68485;68486;69318,2806
P12110,Lysosome-associated membrane glycoprotein 2 (LAMP-2) (Lysosome-associated membrane protein 2) (CD107 antigen-like family member B) (LGP-96) (CD antigen CD107b),LAMP2,14,15.8,108.58,410,0.0,47.372,958630000,106;679;3112;6720;6726;7216;8921;9039;10703;10865;12181;12255;15076;15232,587;588;2949;14450;14451;31864;31883;34224;40192;40765;40766;48423;49360;49361;54971;54972;55247;69170;69679,853
